fecha dictamen,numero
2017-02-18,35010-85071-JH
2013-01-25,70251-80101-JD
2019-01-27,6942-59966-BB
2011-08-19,96873-36628-AH
2010-05-06,73556-60536-FH
2017-01-05,24336-72186-IE
2014-11-11,68316-87364-ND
2017-07-13,70903-31577-JA
2015-01-27,55476-96651-AM
2005-07-29,17200-18538-FL
2018-06-30,91482-74704-OD
2011-11-30,12132-39593-NE
2014-06-18,43438-77825-OM
2013-07-11,30042-84306-OL
2017-07-03,77986-37820-FN
2014-01-01,31298-94110-MF
2019-05-17,95608-89697-ME
2008-09-03,61961-53727-KD
2012-09-30,15173-65579-OB
2008-03-05,36913-41749-LB
2013-05-03,28900-77122-FE
2019-05-08,1410-45407-DB
2019-05-25,71502-83400-GD
2019-08-13,45126-11706-AB
2011-05-01,24874-67137-OE
1992-09-16,55883-55680-MA
2010-10-06,48780-9782-GM
2017-07-30,23066-85302-EB
2010-03-27,46564-19615-LB
2017-02-13,60998-17348-EL
1986-08-15,63375-31059-LL
2019-08-17,94092-52053-AK
2014-09-14,38214-75339-HO
2005-07-26,5627-63204-BB
2017-11-30,29153-85487-HI
2014-03-16,96504-47967-AB
2019-06-14,38238-6605-JG
2017-12-30,14848-54287-EM
2013-09-16,35656-81563-FB
1983-03-26,67304-29477-FB
2007-01-07,50158-21984-DE
2008-08-14,27767-50669-EM
2019-07-01,49675-20661-JB
2016-08-31,38540-91183-GA
1992-09-03,36023-4187-MJ
2014-11-09,11097-76857-BN
2011-01-31,60786-85479-HI
2007-10-19,67231-54376-GN
2003-10-15,3300-70580-FB
2017-04-12,46454-57790-EK
2008-10-02,31946-57155-NF
2019-08-21,57753-61975-BG
2018-07-13,794-38081-AF
2009-11-02,58874-14977-IB
2018-07-07,64175-21422-KB
1998-07-22,43078-48435-IB
1998-12-11,67227-69547-AE
2016-11-16,57290-85850-OF
2008-12-01,26985-76725-LD
2017-02-12,4291-63490-BM
2010-04-20,67299-99453-EI
2018-07-25,32780-35617-EI
2006-04-12,49852-63437-BM
2015-08-20,12976-52979-LD
2018-01-01,29769-92980-EO
2016-02-16,35452-37034-OM
2017-02-01,55578-89501-BF
2018-01-28,59589-41893-BK
2019-03-07,27296-26937-LO
2003-01-23,1351-32991-NE
2015-12-22,10970-24230-NJ
2011-04-16,81377-13938-ND
2011-09-21,33674-9575-HO
2006-06-23,3350-77197-GK
1998-11-20,14291-72167-FB
2018-09-08,10421-88381-JB
2013-06-12,28780-22044-JG
2018-12-20,60834-53260-HN
2013-08-25,1694-21510-IA
1990-09-19,22960-17863-OA
2013-02-06,40469-66386-LA
2007-02-22,12735-40778-JM
2019-02-03,30559-68103-JH
1990-12-21,81613-55346-KH
2007-11-09,92119-52061-MI
2007-04-01,77871-35857-EG
1989-09-15,62296-90425-JJ
2016-08-30,50839-34559-IF
2018-03-28,75648-16627-ND
2015-05-27,45678-45087-KO
2019-09-01,1203-7247-NH
2018-06-22,45538-26354-EH
2008-10-11,95955-91265-GF
2019-01-25,88101-56152-GD
2013-04-20,79388-4070-DD
2006-08-12,96994-56840-GM
2018-04-11,91403-99890-IA
2015-04-13,17756-56966-NI
2013-07-01,55159-53517-IL
2014-07-04,90303-71829-MM
2017-06-07,22225-80473-BK
2019-12-07,51081-92305-IL
2013-11-21,4583-60169-OL
1990-12-13,71945-82924-KI
2016-03-30,68954-37410-ME
2008-07-18,97091-32872-DJ
2016-11-29,38885-7149-DM
2005-12-08,32173-20206-MK
2015-02-28,65609-45216-DJ
2002-10-05,92923-91388-HL
1984-06-12,80223-13253-DD
2019-03-21,96299-36523-IB
2018-05-12,61210-77025-OB
2012-07-09,92371-30209-EE
2019-08-28,10005-7414-LB
1977-05-15,84464-75537-AA
2018-06-08,89430-75386-JN
2013-12-22,76917-50566-BM
2018-08-08,70392-10105-HO
1992-12-29,90334-35749-OE
2014-03-02,19397-52319-MF
2014-05-05,81328-41065-LN
2018-02-14,20415-16943-FD
1987-07-13,9096-60493-NA
1978-07-21,1289-99000-EN
2012-03-25,55127-87277-HF
2019-01-17,42276-99019-AE
1989-05-22,21466-32413-GO
2010-09-29,13855-64735-OH
2013-04-08,99913-7345-BB
2014-11-30,88797-95520-NB
2013-11-19,24329-3096-HE
2005-10-22,86506-56726-LE
2019-07-24,43301-51186-IK
2015-12-03,72022-44120-MB
2016-07-07,69804-15403-NI
2001-09-24,56416-66236-BM
2018-01-19,45315-28463-BE
2013-08-05,11107-2061-FB
1983-10-18,77988-49510-FA
2008-07-01,90721-37677-HM
2015-07-11,78906-46079-MB
2019-05-13,49766-64030-LB
2019-05-20,10833-36005-AO
1995-06-23,30516-94001-AG
2017-03-19,20374-40968-LB
2017-08-22,72867-15964-AA
2019-06-08,22919-68508-EN
2009-07-31,32405-5881-OE
2001-06-23,63961-54400-LJ
2018-03-06,85712-80411-FM
2010-04-02,27096-62086-OM
2016-10-28,29638-45590-GJ
2016-01-07,97551-7889-IH
2015-03-13,15086-40730-GL
1991-10-22,23920-73752-OM
2012-12-06,43272-10370-GJ
2010-09-22,38642-11568-MN
2014-02-15,24756-1540-AI
2014-06-04,89155-73624-BB
1987-01-13,72636-55116-KB
2014-01-04,74933-76586-NH
2018-11-14,53909-72920-IB
2019-07-25,30818-70453-IE
1988-11-30,41601-1329-HE
2015-01-25,22670-98291-BB
2019-03-21,77434-98724-HB
1993-08-31,80241-54613-EO
2017-10-14,24254-64694-IK
2018-04-29,55811-79780-MG
2019-08-05,16872-28798-OL
2017-09-03,65067-12774-MG
2016-07-09,30857-19457-BE
2019-01-16,94007-83426-MH
1998-02-09,43184-68123-LG
2019-03-05,25762-64333-EO
2016-05-15,91940-59386-IN
2004-03-08,58065-93411-HD
2015-10-31,7872-24866-KI
2003-12-21,78037-97204-DE
2018-08-17,48443-1096-GM
2007-12-14,71607-38788-KB
2019-02-26,29666-55463-JE
2013-06-10,81604-54807-AL
2006-06-10,1504-9271-GA
2017-08-07,60632-36851-AF
2019-08-17,67454-66758-IB
2016-04-27,44396-20166-KF
2017-01-16,23262-75273-EG
2018-06-06,40126-85090-OI
2012-06-05,91016-19666-NH
2013-07-27,67960-38140-NO
2017-05-17,71448-43942-IA
2015-04-20,66596-40216-AH
2017-08-15,22822-27749-KK
2015-01-07,77986-90786-DM
1998-12-06,84329-45379-GG
2010-03-25,11999-95553-AB
2002-05-31,74606-42060-JE
2017-07-09,55224-74694-NM
2014-11-13,78804-9564-JF
2016-06-14,66867-75759-EL
2009-10-02,752-58768-AO
2019-07-08,10698-9002-JE
2018-07-02,59902-43068-EJ
1992-07-05,20242-72360-LD
2016-01-30,68080-29219-FJ
1979-10-07,97699-43534-JG
2018-01-11,64691-10906-IH
2014-02-27,24466-3525-MG
2016-05-11,93131-88425-BH
2006-11-26,92759-17849-HJ
2004-06-26,22299-82444-JI
2010-10-27,51470-82710-LJ
2019-04-16,54221-47437-IB
2015-05-06,53702-52315-NO
1967-12-04,95315-78000-EK
2008-08-18,83587-20320-KB
2017-04-14,63805-33107-OF
2018-04-25,40510-62123-BA
2017-03-19,5826-18315-HK
2018-03-30,25948-65735-BB
1972-03-12,43715-19190-DE
2011-05-17,96694-43934-NB
2018-04-15,8231-57858-OF
2013-08-12,4881-22666-GE
2019-11-01,63167-16848-IJ
2018-11-23,56735-88000-HM
2018-11-22,910-20304-AB
2004-05-17,47337-42767-OF
2019-12-08,51685-41203-NO
2002-06-12,19872-26468-BD
2013-07-02,86492-78246-AB
2013-05-16,36417-22365-EK
2017-12-01,14730-448-KL
2003-02-24,66120-47289-KF
2009-07-17,62645-30029-NI
2010-06-14,79191-90179-KD
2001-01-15,62916-10553-GK
1998-08-03,70403-87176-BK
2019-05-22,53698-33545-BA
2009-03-27,71528-32917-GN
2016-07-23,41533-63216-JF
2016-07-06,8920-69252-MN
2014-03-26,9834-51216-JN
2011-12-22,28619-89588-AL
2013-02-20,42932-16159-MN
2017-07-28,52207-22541-DG
2014-04-15,27174-6147-KA
2016-11-04,88235-14237-JA
2004-07-06,26272-59871-EH
2004-03-01,59471-73234-MI
2019-03-24,44017-83872-BO
2004-04-29,16074-27200-FJ
2019-04-27,23579-58409-BH
2015-10-05,25612-62906-HJ
2010-09-22,61129-11303-LB
2019-08-22,27974-968-AH
2019-06-07,34078-92870-KB
2015-10-13,26247-71049-AA
2002-06-20,795-43932-IF
2005-08-15,54620-65321-BN
2009-02-03,92785-84997-LL
2000-08-07,49660-97515-AB
2009-01-30,19252-25274-MD
2019-05-02,15649-64852-GO
2010-05-31,14362-58052-OI
1998-08-21,50644-92675-MN
2017-06-23,39902-39736-MI
2019-08-25,81832-76966-JN
2019-04-15,99890-58504-DJ
2004-10-11,33629-78448-GN
2015-01-23,53660-29532-EE
1988-08-20,66749-13508-DO
2015-05-21,68389-37672-AD
2014-07-18,80956-69663-KL
2019-05-23,16939-3492-BF
2013-07-05,18590-32206-JH
2015-07-15,45809-22483-HB
2018-06-20,932-78586-MM
2016-05-10,26342-63255-BF
2017-12-30,84411-39482-FH
2018-07-11,40688-2565-MJ
2016-06-26,22557-49208-GN
2003-05-12,49816-85026-KG
2019-03-03,62332-52848-EJ
2006-04-21,1655-56819-GA
2017-08-11,502-51476-EN
2010-12-10,69504-14930-OJ
2018-04-20,78258-8562-BA
2001-04-29,84833-86412-NE
2015-04-15,55680-343-BJ
2018-06-05,23450-50147-FD
2013-01-18,33192-84987-OM
2010-04-20,50861-39278-OO
2014-09-18,7816-7469-MB
2018-09-29,54059-72154-FF
2018-04-26,10315-64569-OB
2016-08-29,71659-23045-BO
2014-06-05,42081-20990-BG
1978-06-24,13590-71024-AH
2018-03-06,30549-79649-GG
2005-02-23,44660-42264-HG
2017-09-12,32090-46938-BG
2018-01-29,99208-92427-JG
2018-12-21,91068-11647-LJ
2018-12-11,3463-90760-KB
2009-03-03,67740-53420-EO
2008-01-30,72184-83703-BI
2015-08-06,78239-17216-JE
2018-05-26,46376-38781-EN
2014-07-25,73613-69749-GI
1994-08-22,90562-72494-ED
2004-01-15,35855-67046-NG
2013-02-08,76024-40030-DB
2016-01-16,12215-72268-NJ
1957-10-09,28513-10098-IL
1997-04-06,39956-83921-LK
2013-09-18,17514-16908-LH
2017-05-09,25443-11067-JE
2015-10-10,53110-94973-JK
2018-11-30,27337-86642-GO
2011-06-24,99629-24963-HG
2019-08-25,87659-52349-BO
2011-11-13,18833-41700-BD
2000-06-13,14044-98553-BB
2005-09-24,33696-80911-JO
2017-01-10,44362-21126-KF
2008-12-22,97281-45795-DE
2005-02-17,96909-66110-KH
2018-10-26,94917-15733-LA
2016-10-20,19819-13255-KJ
2018-02-11,83924-16918-BB
2012-12-28,27904-71524-EA
1999-05-03,5477-74734-DJ
2015-04-10,77473-98156-IB
2019-08-02,92716-23295-AL
1982-05-19,36963-82109-OD
2018-08-04,21466-56481-FO
1978-06-23,11904-72750-MB
2016-01-27,17042-25113-HJ
2016-07-15,56550-26337-ME
2000-07-15,82773-99403-HO
1997-09-22,88923-95406-BH
2008-02-24,77200-74378-OA
2011-10-11,37441-829-AJ
2004-09-13,30851-48865-KN
2015-05-14,68171-84988-KN
2017-05-08,13268-27134-OD
2011-04-13,76873-15960-DO
2018-12-31,73270-91486-BD
2019-05-29,32427-27549-OM
2019-05-31,78887-13594-HM
2017-01-10,82662-60182-DF
2001-06-06,20369-63612-BH
2018-08-23,7677-48304-JG
2013-10-22,27391-73796-EF
2019-02-21,70016-63332-ML
2004-04-19,29258-30699-JM
1994-08-20,25619-90411-BH
2012-05-05,36165-33765-KI
2017-06-26,70278-66185-FD
2006-02-14,59173-86933-BF
2010-12-04,68927-34384-JL
2017-01-17,62986-24901-AI
1991-02-10,80484-58926-OA
2004-09-06,89521-89591-NN
2018-07-23,48619-30181-HG
2019-03-29,21358-71841-KK
2003-04-30,71275-38361-HN
2016-07-11,17998-50252-KM
2014-05-02,2491-64572-NH
2013-12-06,491-61951-HH
2011-03-11,66727-66965-GN
2019-05-20,32219-52552-HB
2017-10-29,17669-26850-LI
2012-04-04,62101-24403-BG
2012-11-30,39410-18540-IB
2015-09-12,47452-2176-FM
2019-07-31,85430-28750-JO
1988-08-28,9195-2123-BA
1966-06-01,96794-80044-IG
2003-04-28,83637-35729-MB
2019-08-27,23028-83776-DN
2006-09-04,89879-21521-HE
2018-06-26,70320-63177-AB
2015-03-17,59210-60315-HK
1996-04-30,96829-22106-BH
2018-04-16,53560-52416-EF
2019-08-15,67191-58761-NI
1994-10-24,67847-62767-EB
1988-07-09,41445-90457-HH
1994-05-13,26073-68612-FL
2016-07-14,74067-55122-MO
2011-07-11,35463-3466-HO
2015-03-21,74364-24052-MM
2003-03-17,8913-28259-EE
1984-11-26,34782-5145-OI
2018-03-06,22650-19971-DI
2001-09-10,64653-16680-OL
2000-04-14,89546-91348-GF
2017-08-16,29456-76317-KJ
2015-01-22,73953-80553-JB
2009-10-26,76237-25218-OB
2012-05-13,34402-74137-EI
2013-11-02,84136-59686-HG
2013-01-31,39798-53417-LN
2018-01-17,51017-54578-FO
2014-01-05,21912-51930-OI
2016-06-15,67314-26457-AH
2012-03-26,56230-2827-FJ
2005-08-13,94368-66883-KO
2017-09-22,88234-86232-HB
2016-03-04,60095-41708-NL
2012-04-25,68756-22404-BE
2016-07-29,36594-74449-OA
2015-01-04,74673-57853-NK
2004-01-06,50194-38238-DO
2005-08-23,26858-64232-KE
2017-12-30,89733-13925-HG
2011-01-09,28316-84499-FK
2018-06-04,97436-81856-EF
2010-10-29,49192-43391-DN
2018-06-21,73707-78802-AN
2018-08-08,49845-62556-ME
2006-08-17,14583-19194-ED
2018-02-16,59237-90178-AK
1994-08-21,30058-73263-NG
2014-08-13,49004-88868-KB
2011-09-06,2370-1262-MJ
2010-12-09,29892-59282-GH
1999-09-17,68531-94660-BA
2016-09-26,72183-33545-OK
2018-07-30,44064-56710-LG
2016-09-30,86401-70144-GI
2017-03-25,76387-36955-FA
2017-03-25,8028-5863-EG
2016-07-14,82163-80313-JE
1984-03-15,12709-68346-MI
2015-12-27,24730-52235-JB
2000-09-19,95049-26407-DH
2018-12-17,73337-95103-OO
2006-09-18,36152-82995-OB
2019-02-16,61544-15883-EF
2009-05-20,12653-90833-BL
2013-01-06,15460-10295-LK
2018-09-24,4764-34003-DB
2009-01-02,35466-11547-OB
2011-03-02,71340-50620-OE
2016-08-24,31838-3110-EH
2015-06-25,74780-31711-MO
2018-11-27,99284-26901-DJ
2017-03-21,13297-60254-KB
2019-10-05,74147-15564-FD
2017-12-04,87783-29740-BE
2006-02-02,69340-83996-LH
2015-05-23,85596-15893-KD
2019-09-04,9005-42587-AM
2019-08-23,77649-2202-JG
2018-04-04,67380-53004-NN
2012-06-13,16093-77828-OB
2017-09-25,78355-90909-NN
2005-05-24,70384-30850-HB
2000-04-18,85120-17558-MH
2005-07-24,36593-38001-OJ
2018-01-08,78261-94619-BN
2001-07-06,45428-84243-LK
2017-03-02,72780-11746-MA
2009-11-23,93643-32681-DB
2011-07-01,7419-53003-DL
2019-08-04,58147-55927-EH
1996-05-24,99081-77815-IB
2014-09-06,72484-95754-NM
2000-10-23,47505-97574-IH
2018-09-15,51137-13651-FI
1986-08-20,2847-95966-EG
2017-02-17,7954-24643-HB
2006-05-20,5594-19301-BG
2009-04-30,4740-83429-GE
2019-12-01,4369-87917-AJ
2001-05-20,30211-35505-FE
2018-12-09,25926-32488-FE
1981-07-20,57012-11576-NE
1994-10-27,34205-9616-KJ
2017-08-26,49173-61613-OB
2019-04-21,3761-2604-JB
1961-09-06,60169-1683-BM
2017-10-22,40651-24183-BD
2003-06-30,77805-33673-BA
2016-01-11,60931-73081-GD
1983-11-03,66023-22704-IB
2013-12-13,61358-64505-KH
2007-04-04,34025-64101-OO
1973-08-23,16021-37859-NG
2019-11-08,47143-27943-BL
2009-11-12,76965-99341-DF
2013-03-06,4221-60952-DJ
2018-08-26,55880-76283-GG
2011-10-31,94756-65698-MJ
2011-12-02,89514-59318-IB
1998-10-26,75931-55595-FA
1999-12-24,36634-93619-DD
2014-06-06,10374-44703-JH
2005-09-08,21510-62564-IB
2018-11-04,42738-65607-DI
1984-12-08,16288-18277-LO
2015-10-27,59286-83916-NK
2005-09-07,60089-63297-FI
2001-08-12,54781-38985-JH
1987-08-19,85142-80038-GA
2019-07-17,96424-15417-EL
2009-10-12,16712-80808-AO
2017-12-15,14651-34419-NF
2008-11-26,87610-32314-BA
1982-10-12,94105-74694-GJ
2013-09-25,85673-32702-FG
2004-03-26,27836-77536-II
2018-08-06,631-94005-BH
2019-05-01,45184-34157-KF
2016-06-16,76351-29124-EN
2016-08-08,10405-27960-OE
2014-04-04,57465-63929-BI
2016-08-05,24871-7773-DN
2018-06-03,45734-24893-BM
2004-08-29,46005-48103-BB
2008-07-22,48106-24170-KD
2004-02-23,34208-2434-GF
2009-02-05,92671-85191-JJ
2005-03-26,15632-47436-OA
2015-03-14,5652-19288-NG
2017-01-23,81829-80320-NF
1973-05-20,27448-18406-GD
2018-10-17,84341-80666-BM
2019-02-07,89534-5014-BI
2014-11-18,3269-30330-EA
2013-07-27,66632-40025-GG
2019-04-04,49791-1123-HN
2014-12-08,89799-74225-DG
2019-07-07,92414-38103-BG
2007-06-19,17876-3800-OK
2019-01-14,98476-57288-KM
2007-03-04,79268-32911-BB
2019-04-07,1336-40790-HL
2017-06-25,94666-52784-EO
2009-01-19,53852-94462-AE
1970-07-30,42632-9534-DF
2015-09-15,45148-82623-AM
2016-10-20,46798-74178-ND
1981-12-01,12410-7041-KA
2017-07-04,79429-99286-GK
2018-02-07,62977-68392-BO
2019-06-06,34366-26615-OL
2018-06-19,84401-18981-OB
2013-03-22,91648-41746-KN
2001-05-09,85339-42779-BA
2006-04-30,40673-71535-KL
2018-07-14,72545-74661-HE
2013-11-18,14691-34215-IA
2001-07-11,61430-21970-OL
2019-08-01,724-47053-JO
1998-04-08,39847-85823-FJ
1990-12-22,59819-52455-KI
2003-10-19,57214-5485-IH
2007-08-26,44295-59764-DI
2018-04-07,34257-29936-NL
2013-09-24,57927-25003-GF
2014-02-03,41824-90571-OF
2017-12-22,76865-28661-GN
2019-11-08,76479-91802-JM
2018-09-17,54105-50338-HK
2019-02-19,86264-39964-DM
2012-04-07,67571-78676-GJ
2018-09-11,41132-68370-EK
2019-01-20,44557-97680-KD
2017-05-11,67114-7784-GL
2018-02-24,90103-94616-KD
2018-05-03,22553-33978-BF
1974-07-31,72691-71095-AG
2016-06-26,82430-68888-DH
2010-06-03,27774-60659-HG
2016-08-01,8567-33471-EI
2011-11-07,86595-32453-IK
2004-07-13,59782-96494-NJ
2019-07-22,56289-39594-EG
2001-01-22,73496-40572-OB
2017-06-19,2114-94830-BN
2017-10-30,53720-74502-DB
2017-11-12,48459-51224-NG
2018-09-19,61577-37736-IB
2009-06-11,92323-53396-AN
2016-05-06,5880-73301-BD
2016-06-06,66308-31613-DA
1994-03-23,24874-35765-GJ
2017-01-17,66124-42395-HK
1987-11-09,97382-4845-BM
2019-06-25,69339-11770-MF
1986-01-10,63896-92915-LA
2018-12-12,72461-87708-LG
2019-07-17,81122-35138-IO
2003-03-13,58940-56052-MB
2010-01-06,67196-17696-EE
1990-12-11,39399-81997-FA
2011-07-14,72153-26300-BO
2013-07-15,41529-17666-KE
2018-12-11,13628-2262-JJ
2018-02-10,21029-30455-IM
1990-11-27,74963-93211-JO
2017-08-30,82441-4455-HD
2018-07-03,71593-48030-IB
2019-02-20,64384-66173-BB
2017-02-08,52944-28283-BL
2012-11-06,28933-26083-IJ
2009-09-06,53452-12969-NN
2016-02-12,73940-62074-OL
2016-06-23,7176-48057-HH
2013-06-14,15117-71017-NL
2018-04-18,89429-34848-NK
2011-03-16,5193-9340-IM
2002-08-12,9798-56047-OK
2010-12-06,37030-61829-MB
2011-02-11,35977-62717-GA
2019-08-29,63285-89767-OJ
2017-02-14,81435-52591-IA
2013-11-09,5875-35219-BD
2016-10-18,23150-75331-BI
2018-10-20,31913-8021-BL
1993-09-17,15176-27245-BG
2017-01-03,5347-93406-EI
2014-12-26,83345-55702-KH
1982-08-13,2544-79062-AL
2013-04-14,61063-24576-LI
2019-11-07,89281-13551-JB
2013-10-09,9951-98259-GM
2016-10-08,39061-57318-BE
2009-12-11,25737-60123-AA
2015-11-29,89945-30830-FE
2018-05-20,92234-35200-AO
2010-03-11,82187-25269-MG
2007-12-12,27224-57160-AK
2016-11-12,35436-98090-GO
2001-07-03,65684-12287-DB
2019-12-07,61979-91714-MB
2018-04-26,85089-43074-NK
1973-03-12,17092-91071-NJ
2019-06-14,90250-41009-DJ
1994-07-23,51722-16394-EJ
2013-12-18,6732-37943-MM
2017-05-08,68566-51669-NJ
2019-04-08,95442-23578-LM
2016-10-28,84364-64245-AB
2000-01-28,45346-43396-EK
2009-01-18,40319-32177-BB
2013-04-17,65193-53812-GI
2019-12-07,89674-68541-GK
2019-06-26,99293-52824-GB
2016-01-08,94211-87641-OD
2011-02-11,74759-36290-NB
2018-12-11,37081-59933-AE
2018-10-27,8115-27353-DD
2017-08-24,56706-65301-BE
2014-05-13,81688-80041-BN
2011-06-05,72093-90853-AN
2011-05-28,65151-89904-GN
2010-04-05,58852-24286-KO
2019-08-29,61103-18506-FB
2008-06-10,22391-84366-FM
2013-07-25,50823-76622-EN
2008-06-12,28372-77682-FB
2016-09-21,49359-19625-FO
2019-05-28,1702-46976-LI
1992-08-11,62012-22225-KN
2011-01-25,58060-9659-AH
2015-05-04,87364-83203-EK
1966-09-26,52310-82126-DB
2014-10-28,1628-98787-AA
2009-07-05,40435-10181-EF
2019-07-25,4052-97781-MI
1997-05-09,52317-88013-LG
2011-11-29,88445-35281-NH
2014-08-04,23116-25336-DH
2017-12-03,72537-93780-GA
2019-08-23,27150-2533-EJ
1987-09-16,16079-13424-BF
2001-12-31,25105-61121-NH
2017-03-11,97818-2265-AJ
1995-08-21,83845-68328-LL
2011-02-24,15755-68687-HG
2018-09-02,48414-2111-EH
2012-04-28,93811-32204-EN
2016-12-16,59836-73339-JB
2005-07-18,92047-45628-KA
2019-08-21,37453-37887-HD
2018-06-23,16504-3741-ML
2019-06-27,98109-45800-DM
2014-09-17,22685-73957-JF
2011-07-10,66618-63523-IN
2014-11-13,78852-16526-NB
1994-08-12,72318-99001-KK
2019-07-31,42744-76621-KH
2012-08-15,7807-74991-FH
2010-07-31,60115-45710-BB
2018-02-13,72942-50840-FL
2000-11-13,38989-27561-AN
2014-09-18,31914-21111-GO
2018-12-18,37425-79742-NB
2016-01-31,36196-6655-AN
2009-07-01,84864-10922-AN
2003-06-06,16448-20212-OE
2018-12-14,72630-89135-AA
2012-05-13,96359-18276-MD
2012-12-26,49379-50100-OD
1979-07-02,26026-48232-FB
1970-04-05,47961-54465-IH
2019-01-17,12823-74443-AD
2018-11-13,55707-64902-OB
2013-08-14,73494-72853-GB
1999-08-23,43188-3186-KB
1987-10-23,77147-66096-GG
2019-02-19,98280-79377-BK
2018-02-16,77097-99562-KK
2019-05-04,32032-17154-OH
2019-08-28,65195-8952-NE
2013-08-10,39668-24928-DA
2013-10-12,64500-66855-BI
2016-04-06,19270-49185-LO
2016-09-03,42348-6583-AD
2016-03-14,35744-6277-IM
2013-03-20,57965-40158-NB
2018-02-25,78214-97583-JI
2008-02-23,18026-37643-OI
2016-07-23,99868-10770-AH
2019-08-08,65564-45621-EN
2012-03-31,67750-93710-BH
2019-07-29,43802-56387-HI
2019-08-19,20217-73244-OL
1978-10-13,31141-85137-OL
2018-05-17,61989-84299-FK
2014-08-13,79794-56706-BJ
2016-08-15,87850-57004-GD
2004-09-21,83117-63091-BK
2017-12-13,80002-20574-OL
1996-01-13,38168-55411-NG
2010-04-23,4248-30802-MB
2012-11-25,549-66354-NB
1991-01-22,68144-68933-JL
2017-01-26,66797-4577-DB
2019-08-16,23442-39121-AD
2019-07-07,60574-56998-JB
2000-11-21,71968-111-DK
2011-07-01,53556-79808-MK
2009-03-18,80879-57490-IO
2002-01-04,6819-40974-EM
2010-02-23,18231-75186-MK
2018-04-19,5697-29129-DL
2019-07-28,80040-90763-HH
1990-12-02,90288-6810-GL
2018-11-30,90064-8920-FG
2019-02-18,56552-3847-KO
1997-12-05,15389-24076-NL
2019-05-14,58157-2150-AO
2019-07-20,98817-63470-MG
2013-05-02,91874-96633-FO
2017-04-19,80706-38642-KE
2019-08-17,59749-49104-GK
1987-05-03,1930-64293-EI
2018-04-28,82542-16306-DE
2019-04-08,81802-89135-FJ
2018-09-11,40666-61176-FG
1975-11-14,60227-31562-LA
2018-10-28,10415-19956-BM
2016-01-19,34242-22554-FO
2013-12-28,93636-29198-DO
2017-07-10,81991-84-OB
2013-11-21,23724-92853-IN
1995-11-08,72616-70660-AM
1996-12-23,67783-42830-DE
2017-08-18,26524-32369-MF
2019-09-04,51967-58898-EF
1993-09-11,80146-41750-BE
1999-07-24,87250-70984-KM
2010-05-07,56332-12844-EA
1999-11-12,37585-17633-MN
2007-12-17,18147-39228-DK
2017-05-05,13977-68652-FN
1989-06-11,29913-96716-BK
2018-08-21,47405-72296-BA
2010-07-14,24760-62647-BO
2003-09-22,30482-31901-JB
2003-01-22,51594-81756-NO
2019-06-24,21929-81178-AJ
2005-02-01,8399-39437-EH
2018-04-13,30277-61968-EE
2013-07-07,890-79681-FA
2019-08-27,43998-76602-AJ
2018-11-08,9638-69904-DH
2018-04-07,35975-44507-AM
2008-10-07,89920-79957-AO
2015-01-16,10371-24996-JM
2018-05-14,55828-35800-BI
2011-03-27,47899-12047-DI
2013-09-13,89272-44277-FI
1997-01-11,23444-36413-HM
2018-10-26,73090-67186-JO
2018-09-06,28238-79070-LL
2019-02-19,85820-13423-AI
2013-01-26,740-99896-AE
2014-03-28,28959-53759-BJ
2008-01-24,67039-67782-OK
2019-08-16,24277-9184-JB
2007-08-03,35021-47224-MM
2018-05-14,3150-35311-MH
2019-03-16,50721-63106-BG
2008-07-11,42141-69310-OK
2014-09-24,37016-52533-EJ
1998-11-13,50195-79925-GN
1984-06-16,99971-77469-OK
2019-08-06,28765-6435-JK
2001-01-05,93642-62171-AO
2015-11-10,77657-73505-HH
2002-02-07,66961-67045-BD
2004-11-16,99840-20826-AI
2018-06-25,86290-86393-KB
2009-10-07,92628-37339-EK
2018-03-30,47019-65186-KD
2018-05-26,61680-95716-LA
2017-04-05,83729-12938-EB
2019-06-13,39509-37069-AB
2015-03-04,44571-52441-LJ
1994-02-07,75640-22263-BL
2018-07-11,16000-55361-GF
2019-06-07,9375-91231-HG
2002-12-16,19570-35202-IB
2009-02-18,55987-83274-GB
2018-02-06,16231-16346-DA
2006-11-25,54076-95580-IA
2014-09-07,37092-2575-EB
2019-07-07,36418-29034-LL
2017-07-25,68806-20753-DD
2007-05-30,2183-7526-JO
2019-04-05,88869-36506-KJ
2016-09-04,81732-55113-HO
2018-05-10,18294-42879-FA
2019-03-20,418-80478-KA
2017-05-31,33566-43835-DK
2001-02-09,1591-33425-KH
1997-08-12,62135-4857-GJ
2019-07-05,63844-75117-LF
2018-12-25,40052-42052-HM
2012-02-13,33549-29220-LD
2008-09-13,21717-91431-MK
2018-12-23,22025-60987-AJ
2018-09-15,8960-86872-LO
2012-11-18,13182-66645-HE
2005-04-26,8776-40608-MB
2011-09-24,68928-64345-GF
2019-01-02,75111-59105-BI
2017-07-27,1425-3855-KA
1998-03-24,59091-38656-EB
2013-07-14,11454-69599-DO
2019-08-14,56863-3110-ME
1974-06-11,4909-57769-GE
2019-08-20,99142-47861-JM
2018-11-22,21660-57932-MJ
2019-04-17,67145-64420-OB
1983-03-09,1474-23161-LO
2018-01-17,84931-28324-GK
2018-07-13,49061-68536-AA
2019-03-16,40421-61770-DB
1994-06-12,1233-49229-JB
1993-04-03,35402-62740-OL
2013-09-07,45175-28001-BJ
